protein	compound	aveaffinty
CHEMBL3227	CHEMBL2071571	2300
CHEMBL3227	CHEMBL1808891	2200
CHEMBL3227	CHEMBL1779848	776
CHEMBL3227	CHEMBL246058	4500
CHEMBL3227	CHEMBL398113	1700
CHEMBL3227	CHEMBL205606	45
CHEMBL3227	CHEMBL2069396	550
CHEMBL3227	CHEMBL208506	58
CHEMBL3227	CHEMBL1808890	465
CHEMBL3227	CHEMBL1808892	112
CHEMBL3227	CHEMBL206296	17
CHEMBL3227	CHEMBL397648	260
CHEMBL3227	CHEMBL2071576	1100
CHEMBL3227	CHEMBL377706	160
CHEMBL3227	CHEMBL1682813	61.7
CHEMBL3227	CHEMBL1682819	776.2
CHEMBL3227	CHEMBL1682823	206.5
CHEMBL3227	CHEMBL2071573	690
CHEMBL3227	CHEMBL252956	14
CHEMBL3227	CHEMBL206372	900
CHEMBL3227	CHEMBL2071574	370
CHEMBL3227	CHEMBL1672539	2.4
CHEMBL3227	CHEMBL2071570	3520
CHEMBL3227	CHEMBL247746	35000
CHEMBL3227	CHEMBL2071575	680
CHEMBL3227	CHEMBL204062	18
CHEMBL3227	CHEMBL1808895	370
CHEMBL3227	CHEMBL1682824	242.7
CHEMBL3227	CHEMBL430009	5700
CHEMBL3227	CHEMBL1289895	7100
CHEMBL3227	CHEMBL1682821	29.9
CHEMBL3227	CHEMBL1779859	810
CHEMBL3227	CHEMBL1289786	8500
CHEMBL3227	CHEMBL1682822	107.2
CHEMBL3227	CHEMBL1682818	572.1
CHEMBL3227	CHEMBL1682820	349.4
CHEMBL3772	CHEMBL2112964	9
CHEMBL3772	CHEMBL177043	62
CHEMBL3772	CHEMBL175377	8
CHEMBL3772	CHEMBL441844	85
CHEMBL3772	CHEMBL178592	4
CHEMBL3772	CHEMBL177519	7
CHEMBL3772	CHEMBL2112963	174
CHEMBL3772	CHEMBL366448	1175
CHEMBL3772	CHEMBL2112965	191
CHEMBL3772	CHEMBL389555	77000
CHEMBL3772	CHEMBL178690	0.56
CHEMBL3772	CHEMBL2112967	1
CHEMBL3772	CHEMBL175643	94
CHEMBL3772	CHEMBL174588	53.275
CHEMBL3772	CHEMBL360728	6
CHEMBL3772	CHEMBL353547	160
CHEMBL3772	CHEMBL367227	105
CHEMBL3772	CHEMBL176279	3
CHEMBL3772	CHEMBL174216	29
CHEMBL3772	CHEMBL230951	87000
CHEMBL3772	CHEMBL2112048	16
CHEMBL3772	CHEMBL178742	74
CHEMBL3772	CHEMBL369459	14
CHEMBL3772	CHEMBL2112966	6310
CHEMBL3772	CHEMBL175699	85
CHEMBL3772	CHEMBL176068	450
CHEMBL3772	CHEMBL231157	34000
CHEMBL3772	CHEMBL177736	4360
CHEMBL3772	CHEMBL175463	2
CHEMBL3772	CHEMBL178741	18
CHEMBL3772	CHEMBL177585	80
CHEMBL3772	CHEMBL575060	250
CHEMBL3772	CHEMBL177586	51
CHEMBL3785	CHEMBL484783	65.5
CHEMBL3785	CHEMBL237247	490.5
CHEMBL3785	CHEMBL237036	130
CHEMBL3785	CHEMBL1770355	22
CHEMBL3785	CHEMBL520620	360.5
CHEMBL3785	CHEMBL1770173	39
CHEMBL3785	CHEMBL1083174	236.5
CHEMBL3785	CHEMBL483996	4700
CHEMBL3785	CHEMBL1770357	370.5
CHEMBL3785	CHEMBL1770354	300
CHEMBL3785	CHEMBL236162	3.5
CHEMBL3785	CHEMBL558463	583.5
CHEMBL3785	CHEMBL491396	1300
CHEMBL3785	CHEMBL1237147	956.666666666667
CHEMBL3785	CHEMBL237543	679
CHEMBL3785	CHEMBL1770176	465.5
CHEMBL3785	CHEMBL237037	228
CHEMBL3785	CHEMBL490413	1800
CHEMBL3785	CHEMBL482768	38.5
CHEMBL3785	CHEMBL521326	24
CHEMBL3785	CHEMBL1770175	166
CHEMBL3785	CHEMBL539398	1983.33333333333
CHEMBL3785	CHEMBL520136	45.5
CHEMBL3785	CHEMBL1770174	560
CHEMBL3785	CHEMBL1224072	230
CHEMBL3785	CHEMBL1085816	246
CHEMBL3785	CHEMBL1085815	262.5
CHEMBL3785	CHEMBL1770179	807.5
CHEMBL3785	CHEMBL491227	930
CHEMBL3785	CHEMBL482698	42
CHEMBL3785	CHEMBL1086657	205
CHEMBL3785	CHEMBL401469	3100
CHEMBL3785	CHEMBL1082294	30.5
CHEMBL3785	CHEMBL236164	330
CHEMBL3785	CHEMBL1204125	2825
CHEMBL3785	CHEMBL1087302	40.4
CHEMBL3785	CHEMBL1086354	18
CHEMBL3785	CHEMBL1770358	113
CHEMBL3785	CHEMBL1224073	450
CHEMBL3785	CHEMBL1770171	1675
CHEMBL3785	CHEMBL1770177	1534
CHEMBL3785	CHEMBL1084394	10410
CHEMBL3785	CHEMBL1770353	20
CHEMBL3785	CHEMBL573	329.222222222222
CHEMBL3785	CHEMBL1770356	48
CHEMBL3785	CHEMBL252506	5600
CHEMBL3785	CHEMBL252505	44500
CHEMBL3785	CHEMBL485184	1470
CHEMBL3785	CHEMBL1086353	9
CHEMBL3785	CHEMBL1771739	10000
CHEMBL3785	CHEMBL1086656	88.1666666666667
CHEMBL3785	CHEMBL485185	144
CHEMBL3785	CHEMBL589586	180
CHEMBL3785	CHEMBL482963	102.5
CHEMBL3785	CHEMBL485327	321.5
CHEMBL3785	CHEMBL1086030	1385
CHEMBL3785	CHEMBL1086029	247
CHEMBL3785	CHEMBL1223958	920
CHEMBL3785	CHEMBL558334	2150
CHEMBL3785	CHEMBL490216	3500
CHEMBL3785	CHEMBL1223959	250
CHEMBL3785	CHEMBL492019	2100
CHEMBL3785	CHEMBL490599	145
CHEMBL3785	CHEMBL1770172	515
CHEMBL3785	CHEMBL235954	42.5
CHEMBL3785	CHEMBL522281	460
CHEMBL3785	CHEMBL237248	39.25
CHEMBL3785	CHEMBL252707	7550
CHEMBL3785	CHEMBL1223823	4400
CHEMBL3785	CHEMBL1223956	370
CHEMBL3785	CHEMBL1083442	27
CHEMBL3785	CHEMBL1086031	86.5
CHEMBL3785	CHEMBL1084798	3840
CHEMBL3785	CHEMBL1084799	40.5
CHEMBL3785	CHEMBL391813	65
CHEMBL3785	CHEMBL522649	128.333333333333
CHEMBL3785	CHEMBL1084393	473
CHEMBL3785	CHEMBL1088213	324
CHEMBL3785	CHEMBL1083138	7
CHEMBL3785	CHEMBL235256	24.5
CHEMBL3785	CHEMBL1083139	231
CHEMBL3785	CHEMBL1083743	64
CHEMBL3785	CHEMBL1771640	760
CHEMBL3785	CHEMBL1223957	130
CHEMBL3785	CHEMBL1771642	2500
CHEMBL3785	CHEMBL235740	546.666666666667
CHEMBL3785	CHEMBL27246	4900
CHEMBL3785	CHEMBL1085711	38
CHEMBL3785	CHEMBL1771637	410
CHEMBL3785	CHEMBL483337	24.5
CHEMBL3785	CHEMBL542000	760
CHEMBL3785	CHEMBL1237148	530
CHEMBL3785	CHEMBL1223875	19000
CHEMBL3785	CHEMBL1084841	20.5
CHEMBL3785	CHEMBL490215	3300
CHEMBL3785	CHEMBL1223960	370
CHEMBL3785	CHEMBL1223961	1100
CHEMBL3785	CHEMBL520299	27
CHEMBL3785	CHEMBL483352	19.5
CHEMBL3785	CHEMBL1088074	723.333333333333
CHEMBL3785	CHEMBL490221	1300
CHEMBL3785	CHEMBL485326	61.5
